"Analyte1","Analyte2","interaction_coeff","Pval","FDRadjPval","rsquared"
"SYNRG","X.1130",0.357003553083819,1.24799462617039e-05,0.0341588789997888,0.377344946099235
"GPATCH4","X.3952",0.357811660029165,8.16956258724325e-05,0.099475701380784,0.264972634469034
"IRF2","X.4271",0.358295351610059,4.9647204755948e-05,0.077490670167011,0.319701036540551
"COMMD9","X.1130",0.358843233211784,1.84582748555275e-05,0.0431483831568633,0.423201366703149
"SLC45A2","X.4503",0.359536765942928,1.6274541817372e-06,0.00942158406863736,0.585376809426232
"PPIP5K1","X.1391",0.359646590226321,3.18870220224993e-05,0.060171686719426,0.382136929110296
"RHOJ","X.4013",0.359692518327032,7.939241213157e-05,0.0982679472758164,0.323945045159254
"NFIC","X.4727",0.360133050784089,2.6579590704071e-05,0.0537242991864752,0.461863293888405
"TNFRSF10B","X.1391",0.36048755616281,9.37346503552103e-07,0.00660754938703018,0.509782027696128
"AZIN2","X.4271",0.360762527193358,4.31296283722016e-05,0.0720306111809049,0.343510190461156
"IDH3B","X.1130",0.36345172802762,3.76821082358634e-08,0.000578981122285436,0.559537847503328
"F8","X.4271",0.365279512423223,1.51564358751744e-05,0.038400596705003,0.334575942574166
"SLC4A2","X.4727",0.365583715235972,7.37521009622281e-06,0.0248728960495114,0.491968866369489
"ADARB1","X.1122",0.366052325036246,8.3344928635383e-07,0.00606376496516676,0.449258389696647
"DZIP1","inositol.1.phosphate",0.36606177216365,4.48498039686718e-05,0.073325184772081,0.52740406622211
"STIP1","X.1130",0.36774540452107,4.3116759369877e-05,0.0720306111809049,0.36736829373339
"CLIP2","X.4727",0.368195698601329,4.43759781096931e-06,0.0177776617787116,0.431847167943077
"CRIM1","X.3091",0.36926974745396,6.09370963688833e-05,0.0859383697839002,0.397634496329035
"PFDN1","X.1130",0.37026347261246,1.70892240855891e-05,0.0410489139688948,0.44338562781339
"BZW1","X.1130",0.370634181056019,2.8112889918336e-08,0.000466760473844134,0.562812776108012
"KCNS1","X.1122",0.370931431643041,7.30570915811291e-05,0.0941010217630834,0.362013086413888
"LYL1","X.3830",0.371976639972526,2.51140105768153e-05,0.0520735447854053,0.331864899441248
"C2orf44","X.3830",0.373521731748542,4.53543683980919e-05,0.07382008816763,0.478429700239947
"PEX19","X.4271",0.374246786220944,8.77244992829148e-06,0.0275240036292482,0.362862707730242
"CLPP","X.1130",0.374370567916243,8.37281606734853e-09,0.000199491392194625,0.578157994436472
"LINC00518","X.4706",0.374460998791694,6.71430574469681e-09,0.000170019725087389,0.619686159745571
"AGRP","X.1122",0.375450298509186,7.91253682755607e-05,0.0980981425767334,0.328841671306757
"LDHC","X.4727",0.375475921408334,1.96440366100407e-05,0.0453357159369322,0.386669758710042
"C16orf86","X.1122",0.375712412277644,2.24306181290762e-07,0.00242426005859333,0.486381034835451
"TSPAN31","X.1391",0.376148290518884,1.10975606068779e-06,0.00740813654037692,0.54965909042915
"GDI2","X.1122",0.376399262133648,5.79070558366601e-09,0.000148289173766939,0.58363887574802
"CAPZA2","X.1130",0.377888514356139,9.19376618600762e-07,0.00650109709287762,0.474876905173787
"PAX3","X.4013",0.378613277242622,4.47634079204904e-08,0.000663060174106965,0.569730511811044
"NEFH","X2..deoxyuridine.5..triphosphate",0.378911454536115,2.33508974847505e-06,0.0117470823501975,0.406585848948508
"ROPN1B","X.4503",0.379169737381131,5.68048433412624e-05,0.0833795029541255,0.475125352959396
"LOC100506851","X.4727",0.379297754799832,6.35150775702521e-05,0.0875580843059694,0.340109595184078
"KLHL26","X.1391",0.379627218202968,6.51196597097653e-05,0.0886378301462074,0.383589037360609
"TMEM69","X.3952",0.379682475395758,1.22144105396924e-05,0.0337582474320922,0.313738066578222
"NMNAT3","X.1130",0.380158404739926,1.07970200251191e-08,0.000235283677147389,0.578664651474067
"MYL6B","X.1130",0.38080524389605,4.62639408458188e-06,0.0183623282692988,0.421941151318461
"ARMC10","X.1130",0.380848655485399,1.77482803014581e-08,0.000335194021773339,0.534129618625503
"RHBG","X.1130",0.380952495736676,2.4260495664496e-05,0.0512414226788077,0.374667495934342
"GPR85","X2..deoxyuridine.5..triphosphate",0.381052902968496,5.93318778517976e-05,0.0850775206662992,0.379874508559493
"ACADM","X.4727",0.381151523953679,5.45060854646151e-05,0.0814226783098725,0.391767797486392
"SOX10","X.4503",0.383106386804835,5.07064829591376e-07,0.0043777949127601,0.621780372918628
"COPS5","X.1122",0.383665401088041,8.16341804893575e-05,0.0994672988852918,0.353688150130539
"WRB","X.1130",0.3846702295247,2.64061429403928e-05,0.0535763382888729,0.362456031303597
"LOC101926892","X.1130",0.384817395355699,5.16662368166293e-05,0.0790362644767217,0.354150063488256
"DENND4B","X.4271",0.384934990277898,5.68473815703424e-06,0.0209783098858637,0.347706006785298
"TP53I11","X.1122",0.385454264246164,2.58234109804983e-08,0.000433511946469058,0.541818162049415
"TTL","X.4013",0.387414092721797,5.03925295135939e-05,0.0780092879011258,0.335219798723092
"ALX1","X.4013",0.387575917195119,3.72055223771459e-08,0.000578981122285436,0.588192926640469
"CCT7","X.1130",0.387856122101281,1.00067348464613e-05,0.0300178204066609,0.392868362702658
"HLA.DMB","X.4271",0.389516000431333,3.92019914059493e-07,0.00357522161622258,0.483570105694951
"LINC00518","X.4013",0.391084569927139,6.32196398464631e-07,0.00501842151232351,0.500668236015801
"PAPSS2","tetradecanoic.acid",0.392902347196235,1.71995611639367e-05,0.041167406703949,0.390262700411327
"PDCD1","X.1122",0.396487949315018,1.20161381619619e-06,0.00770365325013227,0.449315658556366
"CDYL","X.1391",0.396550649295726,9.95392588141128e-06,0.0300178204066609,0.457336822246293
"CLCN6","X.4407",0.396799861975215,8.07769698892192e-05,0.0991975410790528,0.382971247573999
"MPP1","X2..deoxyuridine.5..triphosphate",0.397227909487846,5.39805751119623e-05,0.0809644321560175,0.3323893761896
"ABCB6","X.3358",0.397490061924123,8.24074941361295e-05,0.099872594711547,0.28269518574478
"MOK","X.4013",0.398556874660602,4.80147209125479e-05,0.0763906730804028,0.398336710656678
"ADARB1","X.1130",0.398631005477877,8.33449286353845e-07,0.00606376496516676,0.449258389696646
"LAMB1","X.2008",0.398754353638395,3.47596802665264e-05,0.0633658065963838,0.380850485465549
"SYCP1","X.1736...retired...p.hydroxybenzaldehyde",0.399679607033519,2.24472594226761e-05,0.048803782892077,0.444171117841733
"AFAP1","X.4043",0.402067523722172,6.41460164637748e-05,0.0879513144786318,0.435702307855621
"CST7","X2..deoxyuridine.5..triphosphate",0.403008348174214,5.97113453213708e-06,0.0217215114171315,0.3998102367535
"PLCG1","X.4727",0.403545602946618,1.15135010426882e-05,0.0327479838581706,0.411514038945411
"KCNS1","X.1130",0.403944352886086,7.30570915811294e-05,0.0941010217630834,0.362013086413888
"ITPA","X.4727",0.405433361687313,3.60452623018493e-05,0.065025003789756,0.464645736877175
"GNG3","X.1122",0.405858815372243,1.37446342082721e-15,6.92216431086471e-10,0.809723050316738
"SLC5A4","X.4706",0.405962019650469,1.69854437716153e-09,5.92222321976727e-05,0.814490887143558
"MRPL34","X.1122",0.407911948506574,1.19150192422443e-06,0.00769334817957059,0.436352501958931
"AGRP","X.1130",0.408865399193588,7.91253682755605e-05,0.0980981425767334,0.328841671306757
"LINC00473","X.4503",0.408981888326966,7.3484773744834e-05,0.094331280689044,0.455439611042617
"C16orf86","X.1130",0.409150841104275,2.24306181290764e-07,0.00242426005859333,0.48638103483545
"TMED5","X.3952",0.409599301475063,3.70015183302332e-05,0.065951459710715,0.32009834737759
"GDI2","X.1130",0.409898820641584,5.79070558366607e-09,0.000148289173766939,0.58363887574802
"RSPO1","X.1391",0.410664096647109,4.85510169824465e-05,0.0767576845536506,0.390518916898598
"PLSCR4","glycerol",0.411739805561877,2.23875877249887e-05,0.0487775635757808,0.458922140041706
"IL10RA","X.3830",0.412294765044782,4.57037551406574e-05,0.0742770414846716,0.355981324316201
"ZFP91","X.1122",0.413510973189932,1.92282050407605e-06,0.0104003020639561,0.451900280669416
"TICRR","X.3830",0.414748973994846,5.48415205122893e-05,0.0817180158161888,0.349406655278847
"AHNAK2","tetradecanoic.acid",0.415948991512049,4.7642935982303e-05,0.0761185327285252,0.310163903634397
"SNRNP27","X.1122",0.41632809433051,1.17207157414341e-05,0.0330589825751423,0.388502423854293
"SLC4A2","X.1612",0.417395696988686,4.98682569670019e-05,0.0775618282968258,0.417864150620446
"COPS5","X.1130",0.417811646429659,8.16341804893584e-05,0.0994672988852918,0.353688150130538
"APOBEC3C","X.2781",0.418011171436042,6.72349583521426e-05,0.0899767699729851,0.402963168226687
"NTN4","X.3091",0.41818286243537,4.4789540295738e-05,0.073325184772081,0.381593339736944
"NTS","n.hexadecanoic.acid",0.419454217165354,9.42100021300442e-06,0.028813766805312,0.397620012917732
"TP53I11","X.1130",0.419759718523763,2.58234109804981e-08,0.000433511946469058,0.541818162049416
"C20orf78","X.1122",0.420435294422896,4.03693478174322e-06,0.0167410540431112,0.43492958636578
"FGFBP2","X.4503",0.420884964594724,4.17458260830415e-07,0.00375527784262934,0.597683068418553
"RPUSD2","X.1122",0.421439960812508,1.99939915937854e-06,0.0106618313009006,0.433557004893111
"DAB2","tetradecanoic.acid",0.422669265328118,4.89794027784498e-05,0.0769888561442802,0.444965144703576
"PAPSS2","X.3091",0.425044827440821,4.3422738138407e-05,0.0722008950094164,0.456193934664818
"SNRPB2","X.1122",0.42530124883868,8.45033960371176e-09,0.000199491392194625,0.544056305388513
"PLEKHO2","X.4727",0.42599879230797,5.38049089011945e-06,0.0201881246423671,0.432818278313538
"SNAI1","X.2781",0.426563060234178,7.6217109733178e-05,0.0960958888069518,0.378016625964973
"WDR18","X.1391",0.427127614755026,1.29000746736589e-05,0.0347810277251856,0.389612343641921
"NT5C","X.1122",0.427293631632385,4.85294099628126e-05,0.0767576845536506,0.375312324062228
"BMP5","X.2138",0.430039716300184,7.07836417922823e-05,0.0927574054915866,0.446044609556081
"LOC101928278","X.3830",0.4316887664194,7.05236206680842e-05,0.0925204584616454,0.444324561274463
"PDCD1","X.1130",0.431775402272494,1.20161381619619e-06,0.00770365325013227,0.449315658556366
"OLFML2A","n.hexadecanoic.acid",0.433774378275179,6.42627854570085e-05,0.0880532260803673,0.351950248925219
"RXRG","X.4706",0.434268945811643,9.21819252067896e-06,0.0284853696157847,0.56820975937534
"AFAP1","serine",0.438042784766836,4.56403367409705e-05,0.0742005796002843,0.413111033593563
"TSC22D4","X.4727",0.438171868154194,4.92232875534591e-06,0.0190693540253257,0.477523846540177
"ZNF277","X.1391",0.439505658147326,2.89206401976841e-06,0.013514108307797,0.504801449301329
"LINC00518","X.4503",0.440660599913762,1.68121236104096e-07,0.00198208964459195,0.569172115081353
"HOXA3","X.3091",0.441312028102599,1.17854173164249e-05,0.0331589409963502,0.434420781804137
"BZRAP1.AS1","X2..deoxyuridine.5..triphosphate",0.441576561421309,2.88259203414947e-05,0.0564639237582855,0.361314986566952
"GNG3","X.1130",0.441980276010751,1.37446342082717e-15,6.92216431086471e-10,0.809723050316739
"GRB14","X.3091",0.442423234683576,4.11301755754463e-05,0.0700331626672768,0.423182927789277
"TSN","X.1122",0.444133319457835,1.94488771982535e-06,0.0104946141361776,0.421431830660098
"MRPL34","X.1130",0.44421613812592,1.19150192422443e-06,0.00769334817957059,0.43635250195893
"FAM126A","X.4013",0.444792945034566,6.98588063596727e-05,0.0919410046626327,0.355077207325375
"RPL24","X.1122",0.445514510723781,5.47522164383851e-05,0.0816355547096339,0.362793922822219
"USF2","X.4727",0.446984440547145,1.31291271926265e-05,0.0351711625758787,0.384012211962354
"PTCRA","X.1122",0.448368255188307,3.46090999994692e-06,0.015230154468116,0.438678177493279
"NOV","X.4593",0.448420462460688,2.39346462679135e-05,0.0507423456781082,0.320496073600488
"CCDC71L","X.2781",0.448967558964463,1.6917716604107e-05,0.040897820953243,0.504374188414133
"AHNAK2","X.3091",0.449876527538895,2.97873137289554e-05,0.0578920006832817,0.485963296871483
"USP7","X.1391",0.450086181164157,5.16582301372907e-05,0.0790362644767217,0.395787042960702
"ZFP91","X.1130",0.450313476365752,1.92282050407601e-06,0.0104003020639561,0.451900280669417
"PLCG1","X.1612",0.45164512125922,8.12715013016244e-05,0.0994531473163593,0.342101682665054
"LINC00998","X.2781",0.451734840437597,8.46934430590975e-06,0.0269592008027602,0.448414744458554
"SCYL3","X.4271",0.452481498688245,3.08845935777645e-05,0.0590766069127368,0.341763616712083
"LARS2","X.4271",0.452654421161823,3.37969724500492e-05,0.0622721582138176,0.346600444413602
"PRR3","X.1391",0.452869702271694,3.3676635866941e-08,0.000533720513272488,0.581236058645648
"SNRNP27","X.1130",0.453381321468798,1.1720715741434e-05,0.0330589825751423,0.388502423854293
"PRSS21","X2..deoxyuridine.5..triphosphate",0.454156095308833,1.05694465663377e-05,0.0310188709601216,0.408958475291815
"VCAN","X.3091",0.455170509438243,2.19219044784028e-05,0.0481883571405375,0.435957934639385
"CDR2L","X.3091",0.457424198857266,3.25087409856061e-05,0.0607872684502216,0.402534927654099
"C20orf78","X.1130",0.457854062633234,4.03693478174322e-06,0.0167410540431112,0.434929586365779
"RPUSD2","X.1130",0.458948144396056,1.99939915937854e-06,0.0106618313009006,0.433557004893112
"GLUD2","X.4271",0.459624869443485,3.47679853253747e-05,0.0633658065963838,0.318755110985382
"CARD8.AS1","X2..deoxyuridine.5..triphosphate",0.460084667481171,1.77099094903818e-05,0.0419408513330934,0.395460891803094
"IGSF8","X.4706",0.460827771537859,4.26768594133167e-05,0.071661551527848,0.453376466168472
"FAM78A","X2..deoxyuridine.5..triphosphate",0.461844801307635,5.88354646069172e-05,0.0846969882449623,0.409359184057258
"SNRPB2","X.1130",0.463153087304588,8.45033960371176e-09,0.000199491392194625,0.544056305388512
"NSA2","X.1122",0.463160306873164,1.28098764564861e-06,0.00808670730107621,0.428533699118646
"NT5C","X.1130",0.465322792294913,4.85294099628119e-05,0.0767576845536506,0.375312324062229
"CAMK1","X.1391",0.466747222236472,1.24752470265753e-05,0.0341588789997888,0.438429003676696
"XRRA1","X.2781",0.467048890769736,3.74317337054584e-05,0.0664569422102268,0.422932796228952
"FOXA1","X.3363",0.46837535578601,4.33665760497504e-05,0.0721604542093028,0.424281319134745
"PBX1","X.3094",0.469930548101161,4.97146243333938e-05,0.0775158220978721,0.389273622763872
"ODC1","X.1391",0.472389886461205,4.30513274005364e-05,0.0720306111809049,0.367578105054735
"RNF10","X.4271",0.473296481502945,3.82503163766707e-06,0.0162336061817933,0.361443654534591
"TFF1","X.3363",0.473951904514839,2.79689544909774e-05,0.0554320952706531,0.394142115483864
"MYCBPAP","X.4727",0.4746761626141,3.10851771919549e-05,0.0592020703398704,0.399926119859122
"RRAS","X.3091",0.475612357850532,2.35260783017924e-05,0.0502079386617835,0.448457106158463
"HPS5","X.4706",0.476961796847199,2.02305088612107e-05,0.046097362059366,0.571606038110842
"ANGEL2","X.4271",0.479071052322975,1.54593852762564e-05,0.0388262557832586,0.345151378943669
"SLC4A2","X.1391",0.481693366162242,2.72651913684264e-07,0.00280871129554964,0.559831551921511
"SLC41A2","X.1736...retired...p.hydroxybenzaldehyde",0.482116238768053,8.12567303766396e-05,0.0994531473163593,0.412594877200641
"TSN","X.1130",0.483661213418527,1.94488771982532e-06,0.0104946141361776,0.421431830660098
"RPL24","X.1130",0.485165330795862,5.47522164383862e-05,0.0816355547096339,0.362793922822218
"FLRT1","X.4271",0.487578739347616,2.47640324602289e-05,0.0516815800942278,0.332756039798768
"ACTR3B","X.1391",0.487701344449691,2.12851414749957e-08,0.00038437403846703,0.641308502946854
"PTCRA","X.1130",0.488273058701042,3.46090999994694e-06,0.015230154468116,0.438678177493278
"PLCG1","X.1391",0.490188289832798,4.76972456619622e-06,0.0186932254546363,0.450222761162833
"C3","tyramine",0.490831230319751,4.14770855434743e-05,0.0704122460740724,0.412810892220644
"GNAL","cholesterol",0.490834519407023,3.30347295002045e-05,0.0613021557709536,0.478615894164897
"EGFR","X.3091",0.490898358072332,6.15303531442587e-05,0.0862785857407667,0.393388313124422
"MMADHC","X.1122",0.492448172319396,3.75263129694913e-05,0.0664823496689671,0.352839797578154
"MRM1","X.1122",0.493107283649597,4.82697962255939e-12,5.33633193082871e-07,0.754519772816053
"MPPE1","X.1391",0.495550634840561,4.03450081805049e-05,0.0692949594085956,0.382251168388141
"USF2","X.1391",0.495960538864248,5.49839018840816e-05,0.0817658244868319,0.362690680323504
"MYO6","X.3091",0.499928712256775,3.84319551651871e-05,0.0674402699419023,0.382052812938809
"SLC5A4","X.4503",0.501622839000804,8.52221840692119e-06,0.0270542335432494,0.616160550099552
"IGBP1","X.1122",0.501746502687949,6.09290168141957e-06,0.0220230700775675,0.396873610245883
"PLAGL1","X.3816",0.501872305147655,7.75153092202243e-05,0.0970466225766137,0.398968695748255
"RAB27A","X2..deoxyuridine.5..triphosphate",0.502764448725345,6.23847082119876e-05,0.0867433307783674,0.315904482845477
"NSA2","X.1130",0.50438160393602,1.28098764564859e-06,0.00808670730107621,0.428533699118646
"SERTAD4.AS1","X.3091",0.505892546126915,7.96214402626557e-05,0.0984827984935475,0.392477572038443
"RRN3P2","X2..deoxyuridine.5..triphosphate",0.50761304170824,4.78859022536021e-05,0.0763772437228993,0.339332526086115
"PGS1","X.4271",0.508598557517485,8.73293741326232e-06,0.027488375997812,0.423421325972979
"CDKN1A","cholesterol",0.510844988133677,6.60016154198443e-05,0.0892027960871671,0.546005930982562
"IMPA1","X.4727",0.512777440374274,1.37474123742177e-07,0.00167505567806114,0.568863893873395
"C1orf94","X2..deoxyuridine.5..triphosphate",0.513756654112892,2.20452687860687e-05,0.0483667134169807,0.336122948329316
"TLR7","X.3952",0.513794091028977,5.71476241994114e-05,0.0835579378552323,0.275685677081134
"C3","X.4043",0.513921713841821,2.26567490451476e-05,0.049115383793578,0.427886393684328
"ITPA","X.1391",0.518165236196624,2.49002620623415e-07,0.00260655713243075,0.64339736327854
"HINT1","X.1122",0.521675665910817,4.25501113927443e-08,0.000636515963376926,0.537428821358993
"TADA3","X.1391",0.524562615870308,1.0459984003054e-05,0.0308266202156064,0.437100232066445
"VPS52","X.1122",0.525085526805298,2.10060537133754e-08,0.000380851517213575,0.553539034283296
